,Account,Post,Tag,Likes,Comments
891,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",54,['@songul_goktas_06 kiz rolunu dha iyi yapabilirmis lan yarim duygulandim']
892,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",97,[]
893,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",79,"['Oooooo', '', '', 'Sigara ienler gen yata lmez. Gen yata lenler sigara ier.']"
894,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",88,"['Ks kalabiliriz kavga edebiliriz bunlar normal eyler ama bitti demeyelim diyecek birisi lazm jsoshxbmxhdudh', '@hqzl_q  @nihat_ates_x @burak_71krkale @ilayda_kekilli_19  sizinle ksmeyekde bakasyla noluyosa olsunn', 'Olur bitti demeyiz bebeim biz bitirsek bile bu kalpler bitmez']"
895,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",97,['@busra_x.q']
896,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",76,[]
897,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",83,"['@yasin_meydan5252', '']"
898,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",82,"['', '', 'sen olme bak bnde olurum ona gore']"
899,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",85,[]
900,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",80,"['Follow atin @l.1.m.a.n_pg', 'Follow atin @l.1.m.a.n_pg']"
901,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",69,['HESABIMA GZ AT  ']
902,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",53,['(auto comment)']
903,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",71,[]
904,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",106,['Oto Mesaj - Okuyan kii: Belki seni tanmyorum... uan kiminle neler yapyorsun bilmiyorum ama tek bildiim bu dnyada yaayan herkes gibi seninde cann skan baz eyler oldu.. Birincisi cann skan her neyse o eyin geeceini unutma seni seviyorum .. son olarak@ruhukanayanadam sayfamzda sizi anlatan eyler paylayoruz bi gz atp takip edersen benide mutlu edersin...']
905,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",57,[]
906,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",78,[]
907,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",81,"['', '17.30', '@yasin_meydan5252', 'Mehemmed indi Instagram da', 'O na en byk intikam o nu unutmaktr']"
908,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",126,"['Sper', 'alyoruz', 'Gizlice bakiyom', ' Aklar Bu Sayfaya ', 'Malesef uyuyamyoruzda', '02:20', '2.52', 'seni cok seviyorum cnm kankam @huzzunlu1adam @mizikci_bocuk']"
909,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",89,['@black_shark_000']
910,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara #szler #ak #akacs #hznlvedam","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara', 'sözler', 'aşk', 'aşkacısı', 'hüzünlüvedam']",105,[]
911,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",77,[]
912,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",108,"['@busra_x.q', 'Gr', 'Gt', 'Gt', 'Gt']"
913,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",45,['00:11']
914,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",77,['']
915,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",95,[]
916,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",64,[]
917,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",105,[]
918,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",76,[]
919,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",54,['Trkiyede qiyabi tehsil 1 il pulsuz oxu. ']
920,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",88,['20:49']
921,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",62,['Salam necesiz?']
922,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",124,[]
923,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",80,[]
924,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",86,['\n\n\n\n \n\n\n']
925,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",62,[]
926,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",96,"['Followa qarlq 100%', 'nallah kalrlar bir gn']"
927,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",116,[]
928,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",90,"['Profilimdeki YouTube linkine tklayarak arkmzi dinlersen ok sevinirim  yorumlarn Merak ediyorum  imdiden teekkrler ', 'Best!!!']"
929,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",60,[]
930,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",91,"['', '', '@ebrureella ', '@n3hirxf ']"
931,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",103,[]
932,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle 
Daha Fazlas in @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #uygardoanay #yildiztilbe #efkar #istanbul #ankara","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'uygardoğanay', 'yildiztilbe', 'efkar', 'istanbul', 'ankara']",93,"['A\nH\nM\nE\nT\nK\nA\nY\nA', 'O kadar gzeli varm ya ?']"
933,huzzunlu1adam,"|Paylam Grdn Saati Yaz| Grmesini stediin Kiileri Etiketle @huzzunlu1adam @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #yildiztilbe #istanbul #ankara #efkar","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'yildiztilbe', 'istanbul', 'ankara', 'efkar']",107,['TEEKRLER SAYAFAMA HO GELDINIZ GONDERIMIZDE MUTLU KALMANIZ DILEGIYLE KALIN SALICAKLA HEP MUTLU KALIN ']
934,huzzunlu1adam,"Grmesini stediiniz Kiiyi Etiketleyin - 
Daha Fazlas in Takip Edin @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam  #huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk']",74,"['Gt', 'SAYAFAMA HO GELDINIZ GONDERIMIZDE MUTLU KALMANIZ DILEGIYLE KALIN SALICAKLA HEP MUTLU KALIN  BENI KEND SAYFANDA PAYLA TEEKRLER MDDEN']"
935,huzzunlu1adam,Grmesini stediiniz Kiiyi Etiketleyin -  Daha Fazlas in Takip Edin @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam  #huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak,"['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk']",45,[]
936,huzzunlu1adam,Grmesini stediiniz Kiiyi Etiketleyin - -  Daha Fazlas in Takip Edin @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam  #huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak,"['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk']",57,[]
937,huzzunlu1adam,"Grmesini stediiniz Kiiyi Etiketleyin - 
Daha Fazlas in Takip Edin @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam  #huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk']",67,['@erdogan_tknn27 ']
938,huzzunlu1adam,"Grmesini stediiniz Kiiyi Etiketleyin
- 
Daha Fazlas in Takip Edin @huzzunlu1adam @huzzunlu1adam @huzzunlu1adam 
#huzzunlu1adam #cigara #hayat #muslumgurses #ahmetkaya #gece #turkiye #ak #yildiztilbe #uygardoanay #istanbul #ankara #izmir","['huzzunlu1adam', 'cigara', 'hayat', 'muslumgurses', 'ahmetkaya', 'gece', 'turkiye', 'aşk', 'yildiztilbe', 'uygardoğanay', 'istanbul', 'ankara', 'izmir']",117,"['@hep_yanimda_ol_brom', '@dilekaktk ', 'Takip ltfen']"
